magnet_hole_diameter,magnet_outer_diameter,magnet_length,cap_length,tube_outer_diameter,coil_outer_diameter,coil_length,magnetics_outer_diameter,magnetics_length,force
2.54,6.45,6.35,1,9.524999999999999,18.525,5.099999999999999,28.525,25.05,1.016163382374431
2.54,6.45,6.35,1,9.524999999999999,18.525,5.199999999999998,28.525,25.05,1.016509123088071
2.54,6.45,6.35,1,9.524999999999999,18.525,5.299999999999998,28.525,25.05,1.030247573626942
2.54,6.45,6.35,1,9.524999999999999,18.525,5.399999999999998,28.525,25.05,1.030946972454457
2.54,6.45,6.35,1,9.524999999999999,18.525,5.499999999999997,28.525,25.05,1.064218317335508
2.54,6.45,6.35,1,9.524999999999999,18.525,5.599999999999997,28.525,25.05,1.077496861618561
2.54,6.45,6.35,1,9.524999999999999,18.525,5.699999999999997,28.525,25.05,1.081749919436337
2.54,6.45,6.35,1,9.524999999999999,18.525,5.799999999999996,28.525,25.05,1.081553550609204
2.54,6.45,6.35,1,9.524999999999999,18.525,5.899999999999996,28.525,25.05,1.125252906540451
2.54,6.45,6.35,1,9.524999999999999,18.525,5.999999999999996,28.525,25.05,1.139650600957818
2.54,6.45,6.35,1,9.524999999999999,18.525,6.099999999999995,28.525,25.05,1.147732564374959
2.54,6.45,6.35,1,9.524999999999999,18.525,6.199999999999995,28.525,25.05,1.160152798146541
2.54,6.45,6.35,1,9.524999999999999,18.525,6.299999999999995,28.525,25.05,1.16430317304891
2.54,6.45,6.35,1,9.524999999999999,18.525,6.399999999999994,28.525,25.05,1.167549081727068
2.54,6.45,6.35,1,9.524999999999999,18.525,6.499999999999994,28.525,25.05,1.188265418649378
2.54,6.45,6.35,1,9.524999999999999,18.525,6.599999999999993,28.525,25.05,1.181009195429313
2.54,6.45,6.35,1,9.524999999999999,18.525,6.699999999999993,28.525,25.05,1.189397593088522
2.54,6.45,6.35,1,9.524999999999999,18.525,6.799999999999993,28.525,25.05,1.199919903322106
2.54,6.45,6.35,1,9.524999999999999,18.525,6.899999999999992,28.525,25.05,1.201655714020512
2.54,6.45,6.35,1,9.524999999999999,18.525,6.999999999999992,28.525,25.05,1.226167232955638
2.54,6.45,6.35,1,9.524999999999999,18.525,7.099999999999992,28.525,25.05,1.229616858520525
2.54,6.45,6.35,1,9.524999999999999,18.525,7.199999999999991,28.525,25.05,1.230537628187457
2.54,6.45,6.35,1,9.524999999999999,19.525,1.1,29.525,25.05,0.2552919561236873
2.54,6.45,6.35,1,9.524999999999999,19.525,1.2,29.525,25.05,0.2831105539739409
2.54,6.45,6.35,1,9.524999999999999,19.525,1.3,29.525,25.05,0.3053445734925471
2.54,6.45,6.35,1,9.524999999999999,19.525,1.4,29.525,25.05,0.3453324277435869
2.54,6.45,6.35,1,9.524999999999999,19.525,1.5,29.525,25.05,0.3541281313182337
2.54,6.45,6.35,1,9.524999999999999,19.525,1.600000000000001,29.525,25.05,0.3779853414272869
2.54,6.45,6.35,1,9.524999999999999,19.525,1.700000000000001,29.525,25.05,0.4197063345453588
2.54,6.45,6.35,1,9.524999999999999,19.525,1.800000000000001,29.525,25.05,0.4318269372092917
2.54,6.45,6.35,1,9.524999999999999,19.525,1.900000000000001,29.525,25.05,0.4603899678133986
2.54,6.45,6.35,1,9.524999999999999,19.525,2.000000000000001,29.525,25.05,0.4875754852348269
2.54,6.45,6.35,1,9.524999999999999,19.525,2.100000000000001,29.525,25.05,0.4925668944792482
2.54,6.45,6.35,1,9.524999999999999,19.525,2.200000000000001,29.525,25.05,0.5233908615258409
2.54,6.45,6.35,1,9.524999999999999,19.525,2.300000000000001,29.525,25.05,0.5591056888007228
2.54,6.45,6.35,1,9.524999999999999,19.525,2.400000000000001,29.525,25.05,0.5719457580847891
2.54,6.45,6.35,1,9.524999999999999,19.525,2.500000000000001,29.525,25.05,0.5929582113741687
2.54,6.45,6.35,1,9.524999999999999,19.525,2.600000000000001,29.525,25.05,0.6149121279264876
2.54,6.45,6.35,1,9.524999999999999,19.525,2.700000000000002,29.525,25.05,0.6340514129736782
2.54,6.45,6.35,1,9.524999999999999,19.525,2.800000000000002,29.525,25.05,0.6425478600533696
2.54,6.45,6.35,1,9.524999999999999,19.525,2.900000000000002,29.525,25.05,0.6706758997051776
2.54,6.45,6.35,1,9.524999999999999,19.525,3.000000000000002,29.525,25.05,0.6880208167608812
2.54,6.45,6.35,1,9.524999999999999,19.525,3.100000000000002,29.525,25.05,0.7292878189845529
2.54,6.45,6.35,1,9.524999999999999,19.525,3.200000000000002,29.525,25.05,0.7460920744805989
2.54,6.45,6.35,1,9.524999999999999,19.525,3.300000000000002,29.525,25.05,0.7698678221890418
2.54,6.45,6.35,1,9.524999999999999,19.525,3.400000000000002,29.525,25.05,0.8030826655880724
2.54,6.45,6.35,1,9.524999999999999,19.525,3.500000000000002,29.525,25.05,0.8099359274533844
2.54,6.45,6.35,1,9.524999999999999,19.525,3.600000000000002,29.525,25.05,0.8233042924260707
2.54,6.45,6.35,1,9.524999999999999,19.525,3.700000000000002,29.525,25.05,0.8493768346547529
2.54,6.45,6.35,1,9.524999999999999,19.525,3.800000000000003,29.525,25.05,0.8442917321571692
2.54,6.45,6.35,1,9.524999999999999,19.525,3.900000000000003,29.525,25.05,0.8781704352036465
2.54,6.45,6.35,1,9.524999999999999,19.525,4.000000000000003,29.525,25.05,0.8815607614187293
2.54,6.45,6.35,1,9.524999999999999,19.525,4.100000000000002,29.525,25.05,0.881742021237359
2.54,6.45,6.35,1,9.524999999999999,19.525,4.200000000000002,29.525,25.05,0.9016221555868829
2.54,6.45,6.35,1,9.524999999999999,19.525,4.300000000000002,29.525,25.05,0.9046104412525488
2.54,6.45,6.35,1,9.524999999999999,19.525,4.400000000000001,29.525,25.05,0.9594117952813558
2.54,6.45,6.35,1,9.524999999999999,19.525,4.500000000000001,29.525,25.05,0.9744771817783295
2.54,6.45,6.35,1,9.524999999999999,19.525,4.600000000000001,29.525,25.05,0.9959743385521679
2.54,6.45,6.35,1,9.524999999999999,19.525,4.7,29.525,25.05,1.007018383538927
2.54,6.45,6.35,1,9.524999999999999,19.525,4.8,29.525,25.05,1.008211294898968
2.54,6.45,6.35,1,9.524999999999999,19.525,4.9,29.525,25.05,1.030227131111261
2.54,6.45,6.35,1,9.524999999999999,19.525,4.999999999999999,29.525,25.05,1.045895040001749
2.54,6.45,6.35,1,9.524999999999999,19.525,5.099999999999999,29.525,25.05,1.054790275797114
2.54,6.45,6.35,1,9.524999999999999,19.525,5.199999999999998,29.525,25.05,1.070020083155126
2.54,6.45,6.35,1,9.524999999999999,19.525,5.299999999999998,29.525,25.05,1.073405233638881
2.54,6.45,6.35,1,9.524999999999999,19.525,5.399999999999998,29.525,25.05,1.087250021972229
2.54,6.45,6.35,1,9.524999999999999,19.525,5.499999999999997,29.525,25.05,1.108162812278697
2.54,6.45,6.35,1,9.524999999999999,19.525,5.599999999999997,29.525,25.05,1.136366799237809
2.54,6.45,6.35,1,9.524999999999999,19.525,5.699999999999997,29.525,25.05,1.133017595264577
2.54,6.45,6.35,1,9.524999999999999,19.525,5.799999999999996,29.525,25.05,1.156828090784891
2.54,6.45,6.35,1,9.524999999999999,19.525,5.899999999999996,29.525,25.05,1.16508920526613
2.54,6.45,6.35,1,9.524999999999999,19.525,5.999999999999996,29.525,25.05,1.175963563050566
2.54,6.45,6.35,1,9.524999999999999,19.525,6.099999999999995,29.525,25.05,1.165043500196917
2.54,6.45,6.35,1,9.524999999999999,19.525,6.199999999999995,29.525,25.05,1.191399817406658
2.54,6.45,6.35,1,9.524999999999999,19.525,6.299999999999995,29.525,25.05,1.191224260904543
2.54,6.45,6.35,1,9.524999999999999,19.525,6.399999999999994,29.525,25.05,1.207727600673283
2.54,6.45,6.35,1,9.524999999999999,19.525,6.499999999999994,29.525,25.05,1.217906056528613
2.54,6.45,6.35,1,9.524999999999999,19.525,6.599999999999993,29.525,25.05,1.234021302961456
2.54,6.45,6.35,1,9.524999999999999,19.525,6.699999999999993,29.525,25.05,1.252138527035112
2.54,6.45,6.35,1,9.524999999999999,19.525,6.799999999999993,29.525,25.05,1.25266077032629
2.54,6.45,6.35,1,9.524999999999999,19.525,6.899999999999992,29.525,25.05,1.265006306383006
2.54,6.45,6.35,1,9.524999999999999,19.525,6.999999999999992,29.525,25.05,1.296474328193852
2.54,6.45,6.35,1,9.524999999999999,19.525,7.099999999999992,29.525,25.05,1.297895352516393
2.54,6.45,6.35,1,9.524999999999999,19.525,7.199999999999991,29.525,25.05,1.298283877086746
2.54,6.45,6.35,1,9.524999999999999,20.525,1.1,30.525,25.05,0.2628777824121121
2.54,6.45,6.35,1,9.524999999999999,20.525,1.2,30.525,25.05,0.3089370259885225
2.54,6.45,6.35,1,9.524999999999999,20.525,1.3,30.525,25.05,0.3207213211078801
2.54,6.45,6.35,1,9.524999999999999,20.525,1.4,30.525,25.05,0.359644179650876
2.54,6.45,6.35,1,9.524999999999999,20.525,1.5,30.525,25.05,0.3806908932363378
2.54,6.45,6.35,1,9.524999999999999,20.525,1.600000000000001,30.525,25.05,0.3998236922852973
2.54,6.45,6.35,1,9.524999999999999,20.525,1.700000000000001,30.525,25.05,0.413634920835572
2.54,6.45,6.35,1,9.524999999999999,20.525,1.800000000000001,30.525,25.05,0.4640271560592135
2.54,6.45,6.35,1,9.524999999999999,20.525,1.900000000000001,30.525,25.05,0.5041357938452581
2.54,6.45,6.35,1,9.524999999999999,20.525,2.000000000000001,30.525,25.05,0.5103527267291895
2.54,6.45,6.35,1,9.524999999999999,20.525,2.100000000000001,30.525,25.05,0.5269197649281164
2.54,6.45,6.35,1,9.524999999999999,20.525,2.200000000000001,30.525,25.05,0.5506067156110888
2.54,6.45,6.35,1,9.524999999999999,20.525,2.300000000000001,30.525,25.05,0.5570774856489944
2.54,6.45,6.35,1,9.524999999999999,20.525,2.400000000000001,30.525,25.05,0.5782595820858916
2.54,6.45,6.35,1,9.524999999999999,20.525,2.500000000000001,30.525,25.05,0.6124700470111566
2.54,6.45,6.35,1,9.524999999999999,20.525,2.600000000000001,30.525,25.05,0.6336901207506576
2.54,6.45,6.35,1,9.524999999999999,20.525,2.700000000000002,30.525,25.05,0.6665780282774404
2.54,6.45,6.35,1,9.524999999999999,20.525,2.800000000000002,30.525,25.05,0.6966711683960006
2.54,6.45,6.35,1,9.524999999999999,20.525,2.900000000000002,30.525,25.05,0.6999059231979053
2.54,6.45,6.35,1,9.524999999999999,20.525,3.000000000000002,30.525,25.05,0.7579201574941008
2.54,6.45,6.35,1,9.524999999999999,20.525,3.100000000000002,30.525,25.05,0.7555861601183143
2.54,6.45,6.35,1,9.524999999999999,20.525,3.200000000000002,30.525,25.05,0.8000534897493664
2.54,6.45,6.35,1,9.524999999999999,20.525,3.300000000000002,30.525,25.05,0.7892520569768742
2.54,6.45,6.35,1,9.524999999999999,20.525,3.400000000000002,30.525,25.05,0.8329307061591829
2.54,6.45,6.35,1,9.524999999999999,20.525,3.500000000000002,30.525,25.05,0.832801522855731
2.54,6.45,6.35,1,9.524999999999999,20.525,3.600000000000002,30.525,25.05,0.8482637189752372
2.54,6.45,6.35,1,9.524999999999999,20.525,3.700000000000002,30.525,25.05,0.8591354991606286
2.54,6.45,6.35,1,9.524999999999999,20.525,3.800000000000003,30.525,25.05,0.8898615162215452
2.54,6.45,6.35,1,9.524999999999999,20.525,3.900000000000003,30.525,25.05,0.9001780448197513
2.54,6.45,6.35,1,9.524999999999999,20.525,4.000000000000003,30.525,25.05,0.9042967748394192
2.54,6.45,6.35,1,9.524999999999999,20.525,4.100000000000002,30.525,25.05,0.917806081068958
2.54,6.45,6.35,1,9.524999999999999,20.525,4.200000000000002,30.525,25.05,0.9365860833121261
2.54,6.45,6.35,1,9.524999999999999,20.525,4.300000000000002,30.525,25.05,0.9519296948530472
2.54,6.45,6.35,1,9.524999999999999,20.525,4.400000000000001,30.525,25.05,0.9693808055326709
2.54,6.45,6.35,1,9.524999999999999,20.525,4.500000000000001,30.525,25.05,0.9748604267283061
2.54,6.45,6.35,1,9.524999999999999,20.525,4.600000000000001,30.525,25.05,0.9908506365278482
2.54,6.45,6.35,1,9.524999999999999,20.525,4.7,30.525,25.05,1.002015169826922
2.54,6.45,6.35,1,9.524999999999999,20.525,4.8,30.525,25.05,1.028433627610375
2.54,6.45,6.35,1,9.524999999999999,20.525,4.9,30.525,25.05,1.048615525044622
2.54,6.45,6.35,1,9.524999999999999,20.525,4.999999999999999,30.525,25.05,1.087709678891051
2.54,6.45,6.35,1,9.524999999999999,20.525,5.099999999999999,30.525,25.05,1.090447673065792
2.54,6.45,6.35,1,9.524999999999999,20.525,5.199999999999998,30.525,25.05,1.111116578744144
2.54,6.45,6.35,1,9.524999999999999,20.525,5.299999999999998,30.525,25.05,1.124258482860946
2.54,6.45,6.35,1,9.524999999999999,20.525,5.399999999999998,30.525,25.05,1.131889230600997
2.54,6.45,6.35,1,9.524999999999999,20.525,5.499999999999997,30.525,25.05,1.17413665783674
2.54,6.45,6.35,1,9.524999999999999,20.525,5.599999999999997,30.525,25.05,1.171852135852285
2.54,6.45,6.35,1,9.524999999999999,20.525,5.699999999999997,30.525,25.05,1.187167145306643
2.54,6.45,6.35,1,9.524999999999999,20.525,5.799999999999996,30.525,25.05,1.212474298242608
2.54,6.45,6.35,1,9.524999999999999,20.525,5.899999999999996,30.525,25.05,1.211218385491546
2.54,6.45,6.35,1,9.524999999999999,20.525,5.999999999999996,30.525,25.05,1.226736127495193
2.54,6.45,6.35,1,9.524999999999999,20.525,6.099999999999995,30.525,25.05,1.232372738379187
2.54,6.45,6.35,1,9.524999999999999,20.525,6.199999999999995,30.525,25.05,1.231622060224259
2.54,6.45,6.35,1,9.524999999999999,20.525,6.299999999999995,30.525,25.05,1.23903899595328
2.54,6.45,6.35,1,9.524999999999999,20.525,6.399999999999994,30.525,25.05,1.261880387301386
2.54,6.45,6.35,1,9.524999999999999,20.525,6.499999999999994,30.525,25.05,1.277063117140814
2.54,6.45,6.35,1,9.524999999999999,20.525,6.599999999999993,30.525,25.05,1.279573918090651
2.54,6.45,6.35,1,9.524999999999999,20.525,6.699999999999993,30.525,25.05,1.29181470235924
2.54,6.45,6.35,1,9.524999999999999,20.525,6.799999999999993,30.525,25.05,1.319270246466679
2.54,6.45,6.35,1,9.524999999999999,20.525,6.899999999999992,30.525,25.05,1.314893749509667
2.54,6.45,6.35,1,9.524999999999999,20.525,6.999999999999992,30.525,25.05,1.300268397014835
2.54,6.45,6.35,1,9.524999999999999,20.525,7.099999999999992,30.525,25.05,1.321899078070806
2.54,6.45,6.35,1,9.524999999999999,20.525,7.199999999999991,30.525,25.05,1.327564013837785
2.54,6.45,6.35,1,9.524999999999999,21.525,1.1,31.525,25.05,0.3094302397534837
2.54,6.45,6.35,1,9.524999999999999,21.525,1.2,31.525,25.05,0.3290044169848836
2.54,6.45,6.35,1,9.524999999999999,21.525,1.3,31.525,25.05,0.36976274691027
2.54,6.45,6.35,1,9.524999999999999,21.525,1.4,31.525,25.05,0.3801355768853763
2.54,6.45,6.35,1,9.524999999999999,21.525,1.5,31.525,25.05,0.4088839068463618
2.54,6.45,6.35,1,9.524999999999999,21.525,1.600000000000001,31.525,25.05,0.4455960696365346
2.54,6.45,6.35,1,9.524999999999999,21.525,1.700000000000001,31.525,25.05,0.4630696571124103
2.54,6.45,6.35,1,9.524999999999999,21.525,1.800000000000001,31.525,25.05,0.4962415597201287
2.54,6.45,6.35,1,9.524999999999999,21.525,1.900000000000001,31.525,25.05,0.5184880819562077
2.54,6.45,6.35,1,9.524999999999999,21.525,2.000000000000001,31.525,25.05,0.5421274361586321
2.54,6.45,6.35,1,9.524999999999999,21.525,2.100000000000001,31.525,25.05,0.5499852061622419
2.54,6.45,6.35,1,9.524999999999999,21.525,2.200000000000001,31.525,25.05,0.563309376197103
2.54,6.45,6.35,1,9.524999999999999,21.525,2.300000000000001,31.525,25.05,0.6142688507540597
2.54,6.45,6.35,1,9.524999999999999,21.525,2.400000000000001,31.525,25.05,0.6128754694282357
2.54,6.45,6.35,1,9.524999999999999,21.525,2.500000000000001,31.525,25.05,0.6365715330141977
2.54,6.45,6.35,1,9.524999999999999,21.525,2.600000000000001,31.525,25.05,0.6855916399090858
2.54,6.45,6.35,1,9.524999999999999,21.525,2.700000000000002,31.525,25.05,0.6834458219934745
2.54,6.45,6.35,1,9.524999999999999,21.525,2.800000000000002,31.525,25.05,0.6991606489406854
2.54,6.45,6.35,1,9.524999999999999,21.525,2.900000000000002,31.525,25.05,0.7371528799682818
2.54,6.45,6.35,1,9.524999999999999,21.525,3.000000000000002,31.525,25.05,0.7368775607329069
2.54,6.45,6.35,1,9.524999999999999,21.525,3.100000000000002,31.525,25.05,0.7678704058309527
2.54,6.45,6.35,1,9.524999999999999,21.525,3.200000000000002,31.525,25.05,0.7974344237423202
2.54,6.45,6.35,1,9.524999999999999,21.525,3.300000000000002,31.525,25.05,0.7936122062657762
2.54,6.45,6.35,1,9.524999999999999,21.525,3.400000000000002,31.525,25.05,0.82962006320823
2.54,6.45,6.35,1,9.524999999999999,21.525,3.500000000000002,31.525,25.05,0.8532173344038259
2.54,6.45,6.35,1,9.524999999999999,21.525,3.600000000000002,31.525,25.05,0.8781015183137153
2.54,6.45,6.35,1,9.524999999999999,21.525,3.700000000000002,31.525,25.05,0.8668330803023772
2.54,6.45,6.35,1,9.524999999999999,21.525,3.800000000000003,31.525,25.05,0.8845106135757543
2.54,6.45,6.35,1,9.524999999999999,21.525,3.900000000000003,31.525,25.05,0.912265565676629
2.54,6.45,6.35,1,9.524999999999999,21.525,4.000000000000003,31.525,25.05,0.9349182276757574
2.54,6.45,6.35,1,9.524999999999999,21.525,4.100000000000002,31.525,25.05,0.9477165569655817
2.54,6.45,6.35,1,9.524999999999999,21.525,4.200000000000002,31.525,25.05,0.9793253777554907
2.54,6.45,6.35,1,9.524999999999999,21.525,4.300000000000002,31.525,25.05,0.9925888222872414
2.54,6.45,6.35,1,9.524999999999999,21.525,4.400000000000001,31.525,25.05,1.015655831638849
2.54,6.45,6.35,1,9.524999999999999,21.525,4.500000000000001,31.525,25.05,1.02069333249678
2.54,6.45,6.35,1,9.524999999999999,21.525,4.600000000000001,31.525,25.05,1.058684087486804
2.54,6.45,6.35,1,9.524999999999999,21.525,4.7,31.525,25.05,1.051881724540928
2.54,6.45,6.35,1,9.524999999999999,21.525,4.8,31.525,25.05,1.099284363453547
2.54,6.45,6.35,1,9.524999999999999,21.525,4.9,31.525,25.05,1.093544225374604
2.54,6.45,6.35,1,9.524999999999999,21.525,4.999999999999999,31.525,25.05,1.149236466989947
2.54,6.45,6.35,1,9.524999999999999,21.525,5.099999999999999,31.525,25.05,1.130833061027482
2.54,6.45,6.35,1,9.524999999999999,21.525,5.199999999999998,31.525,25.05,1.130862631566523
2.54,6.45,6.35,1,9.524999999999999,21.525,5.299999999999998,31.525,25.05,1.16317599108257
2.54,6.45,6.35,1,9.524999999999999,21.525,5.399999999999998,31.525,25.05,1.174275785824455
2.54,6.45,6.35,1,9.524999999999999,21.525,5.499999999999997,31.525,25.05,1.18335936564624
2.54,6.45,6.35,1,9.524999999999999,21.525,5.599999999999997,31.525,25.05,1.17958692876734
2.54,6.45,6.35,1,9.524999999999999,21.525,5.699999999999997,31.525,25.05,1.232601788627683
2.54,6.45,6.35,1,9.524999999999999,21.525,5.799999999999996,31.525,25.05,1.190099686516537
2.54,6.45,6.35,1,9.524999999999999,21.525,5.899999999999996,31.525,25.05,1.221794093383354
2.54,6.45,6.35,1,9.524999999999999,21.525,5.999999999999996,31.525,25.05,1.249562610498191
2.54,6.45,6.35,1,9.524999999999999,21.525,6.099999999999995,31.525,25.05,1.257418153030643
2.54,6.45,6.35,1,9.524999999999999,21.525,6.199999999999995,31.525,25.05,1.258096103905131
2.54,6.45,6.35,1,9.524999999999999,21.525,6.299999999999995,31.525,25.05,1.294355699213224
2.54,6.45,6.35,1,9.524999999999999,21.525,6.399999999999994,31.525,25.05,1.259853247136289
2.54,6.45,6.35,1,9.524999999999999,21.525,6.499999999999994,31.525,25.05,1.30191186932157
2.54,6.45,6.35,1,9.524999999999999,21.525,6.599999999999993,31.525,25.05,1.31066229522694
2.54,6.45,6.35,1,9.524999999999999,21.525,6.699999999999993,31.525,25.05,1.324397481042667
2.54,6.45,6.35,1,9.524999999999999,21.525,6.799999999999993,31.525,25.05,1.355379402043336
2.54,6.45,6.35,1,9.524999999999999,21.525,6.899999999999992,31.525,25.05,1.371281410584357
2.54,6.45,6.35,1,9.524999999999999,21.525,6.999999999999992,31.525,25.05,1.354746063477782
2.54,6.45,6.35,1,9.524999999999999,21.525,7.099999999999992,31.525,25.05,1.335018997427347
2.54,6.45,6.35,1,9.524999999999999,21.525,7.199999999999991,31.525,25.05,1.346808591841636
2.54,6.45,6.35,1,9.524999999999999,22.525,1.1,32.525,25.05,0.3154205735321608
2.54,6.45,6.35,1,9.524999999999999,22.525,1.2,32.525,25.05,0.3385535703016028
2.54,6.45,6.35,1,9.524999999999999,22.525,1.3,32.525,25.05,0.3610336933828858
2.54,6.45,6.35,1,9.524999999999999,22.525,1.4,32.525,25.05,0.3791458010017614
2.54,6.45,6.35,1,9.524999999999999,22.525,1.5,32.525,25.05,0.3966120064337347
2.54,6.45,6.35,1,9.524999999999999,22.525,1.600000000000001,32.525,25.05,0.4120533436250178
2.54,6.45,6.35,1,9.524999999999999,22.525,1.700000000000001,32.525,25.05,0.4378424424405419
2.54,6.45,6.35,1,9.524999999999999,22.525,1.800000000000001,32.525,25.05,0.4894679925998466
2.54,6.45,6.35,1,9.524999999999999,22.525,1.900000000000001,32.525,25.05,0.4975596719930469
2.54,6.45,6.35,1,9.524999999999999,22.525,2.000000000000001,32.525,25.05,0.5469124287388725
2.54,6.45,6.35,1,9.524999999999999,22.525,2.100000000000001,32.525,25.05,0.5466808161233876
2.54,6.45,6.35,1,9.524999999999999,22.525,2.200000000000001,32.525,25.05,0.5587101993030084
2.54,6.45,6.35,1,9.524999999999999,22.525,2.300000000000001,32.525,25.05,0.5989226369003651
2.54,6.45,6.35,1,9.524999999999999,22.525,2.400000000000001,32.525,25.05,0.625771420357411
2.54,6.45,6.35,1,9.524999999999999,22.525,2.500000000000001,32.525,25.05,0.6511184180150573
2.54,6.45,6.35,1,9.524999999999999,22.525,2.600000000000001,32.525,25.05,0.6801106920079967
2.54,6.45,6.35,1,9.524999999999999,22.525,2.700000000000002,32.525,25.05,0.7006922133611186
2.54,6.45,6.35,1,9.524999999999999,22.525,2.800000000000002,32.525,25.05,0.7307202577350065
2.54,6.45,6.35,1,9.524999999999999,22.525,2.900000000000002,32.525,25.05,0.7388695017944736
2.54,6.45,6.35,1,9.524999999999999,22.525,3.000000000000002,32.525,25.05,0.7392582082680751
2.54,6.45,6.35,1,9.524999999999999,22.525,3.100000000000002,32.525,25.05,0.7969355349219641
2.54,6.45,6.35,1,9.524999999999999,22.525,3.200000000000002,32.525,25.05,0.8006037262312945
2.54,6.45,6.35,1,9.524999999999999,22.525,3.300000000000002,32.525,25.05,0.8242563942053954
2.54,6.45,6.35,1,9.524999999999999,22.525,3.400000000000002,32.525,25.05,0.8352503140331761
2.54,6.45,6.35,1,9.524999999999999,22.525,3.500000000000002,32.525,25.05,0.8555306421102793
2.54,6.45,6.35,1,9.524999999999999,22.525,3.600000000000002,32.525,25.05,0.8617001405191832
2.54,6.45,6.35,1,9.524999999999999,22.525,3.700000000000002,32.525,25.05,0.8814238065551561
2.54,6.45,6.35,1,9.524999999999999,22.525,3.800000000000003,32.525,25.05,0.9234657057350789
2.54,6.45,6.35,1,9.524999999999999,22.525,3.900000000000003,32.525,25.05,0.9510992353423589
2.54,6.45,6.35,1,9.524999999999999,22.525,4.000000000000003,32.525,25.05,0.9609183095922416
2.54,6.45,6.35,1,9.524999999999999,22.525,4.100000000000002,32.525,25.05,0.9783999593506337
2.54,6.45,6.35,1,9.524999999999999,22.525,4.200000000000002,32.525,25.05,1.011240851558679
2.54,6.45,6.35,1,9.524999999999999,22.525,4.300000000000002,32.525,25.05,1.02234845458339
2.54,6.45,6.35,1,9.524999999999999,22.525,4.400000000000001,32.525,25.05,1.066965746897061
2.54,6.45,6.35,1,9.524999999999999,22.525,4.500000000000001,32.525,25.05,1.022648081760987
2.54,6.45,6.35,1,9.524999999999999,22.525,4.600000000000001,32.525,25.05,1.059953079095726
2.54,6.45,6.35,1,9.524999999999999,22.525,4.7,32.525,25.05,1.078316771458122
2.54,6.45,6.35,1,9.524999999999999,22.525,4.8,32.525,25.05,1.106030280378499
2.54,6.45,6.35,1,9.524999999999999,22.525,4.9,32.525,25.05,1.112357513300136
2.54,6.45,6.35,1,9.524999999999999,22.525,4.999999999999999,32.525,25.05,1.124824872133147
2.54,6.45,6.35,1,9.524999999999999,22.525,5.099999999999999,32.525,25.05,1.120774749431708
2.54,6.45,6.35,1,9.524999999999999,22.525,5.199999999999998,32.525,25.05,1.173607474635698
2.54,6.45,6.35,1,9.524999999999999,22.525,5.299999999999998,32.525,25.05,1.195332647294632
2.54,6.45,6.35,1,9.524999999999999,22.525,5.399999999999998,32.525,25.05,1.218296113106735
2.54,6.45,6.35,1,9.524999999999999,22.525,5.499999999999997,32.525,25.05,1.209941759887681
2.54,6.45,6.35,1,9.524999999999999,22.525,5.599999999999997,32.525,25.05,1.216627090077996
2.54,6.45,6.35,1,9.524999999999999,22.525,5.699999999999997,32.525,25.05,1.227350734069662
2.54,6.45,6.35,1,9.524999999999999,22.525,5.799999999999996,32.525,25.05,1.251293226159033
2.54,6.45,6.35,1,9.524999999999999,22.525,5.899999999999996,32.525,25.05,1.258076748038436
2.54,6.45,6.35,1,9.524999999999999,22.525,5.999999999999996,32.525,25.05,1.258207592028629
2.54,6.45,6.35,1,9.524999999999999,22.525,6.099999999999995,32.525,25.05,1.295101556394795
2.54,6.45,6.35,1,9.524999999999999,22.525,6.199999999999995,32.525,25.05,1.286600526501638
2.54,6.45,6.35,1,9.524999999999999,22.525,6.299999999999995,32.525,25.05,1.318269328184787
2.54,6.45,6.35,1,9.524999999999999,22.525,6.399999999999994,32.525,25.05,1.335474822573729
2.54,6.45,6.35,1,9.524999999999999,22.525,6.499999999999994,32.525,25.05,1.333122551181655
2.54,6.45,6.35,1,9.524999999999999,22.525,6.599999999999993,32.525,25.05,1.344576935345252
2.54,6.45,6.35,1,9.524999999999999,22.525,6.699999999999993,32.525,25.05,1.352487346808681
2.54,6.45,6.35,1,9.524999999999999,22.525,6.799999999999993,32.525,25.05,1.375211974475853
2.54,6.45,6.35,1,9.524999999999999,22.525,6.899999999999992,32.525,25.05,1.364511618639952
2.54,6.45,6.35,1,9.524999999999999,22.525,6.999999999999992,32.525,25.05,1.382052870543251
2.54,6.45,6.35,1,9.524999999999999,22.525,7.099999999999992,32.525,25.05,1.382344139494375
2.54,6.45,6.35,1,9.524999999999999,22.525,7.199999999999991,32.525,25.05,1.400496508674364
2.54,6.45,6.35,1,9.524999999999999,23.525,1.1,33.525,25.05,0.3262429586953913
2.54,6.45,6.35,1,9.524999999999999,23.525,1.2,33.525,25.05,0.33393653905467
2.54,6.45,6.35,1,9.524999999999999,23.525,1.3,33.525,25.05,0.3532816706665364
2.54,6.45,6.35,1,9.524999999999999,23.525,1.4,33.525,25.05,0.3803491027822442
2.54,6.45,6.35,1,9.524999999999999,23.525,1.5,33.525,25.05,0.3865176914726596
2.54,6.45,6.35,1,9.524999999999999,23.525,1.600000000000001,33.525,25.05,0.4478070660030183
2.54,6.45,6.35,1,9.524999999999999,23.525,1.700000000000001,33.525,25.05,0.4425678218298678
2.54,6.45,6.35,1,9.524999999999999,23.525,1.800000000000001,33.525,25.05,0.4666887604922157
